ref,smiles1,A,smiles2,B,temperature,molar_ratio,viscosity
ref-110,CCCCOC(=O)C,n-butyl acetate,CCCO,1-propanol,303.15,0.6002,0.705
ref-110,CCCCOC(=O)C,n-butyl acetate,CCCO,1-propanol,303.15,0.7001,0.674
ref-110,CCCCOC(=O)C,n-butyl acetate,CCCO,1-propanol,303.15,0.7999,0.654
ref-110,CCCCOC(=O)C,n-butyl acetate,CCCO,1-propanol,303.15,0.9002,0.641
ref-110,CCCCOC(=O)C,n-butyl acetate,CCCO,1-propanol,303.15,1.0,0.638
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,298.15,0.0,0.749
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,298.15,0.0131,0.771
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,298.15,0.0338,0.806
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,298.15,0.0756,0.864
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,298.15,0.1533,0.976
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,298.15,0.2472,1.118
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,298.15,0.3392,1.245
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,298.15,0.4137,1.359
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,298.15,0.425,1.379
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,298.15,0.4831,1.457
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,298.15,0.6085,1.63
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,298.15,0.7927,1.892
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,298.15,0.8959,2.018
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,298.15,0.954,2.116
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,298.15,1.0,2.16
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,308.15,0.0,0.658
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,308.15,0.0131,0.675
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,308.15,0.0338,0.699
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,308.15,0.0756,0.751
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,308.15,0.1533,0.842
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,308.15,0.2472,0.949
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,308.15,0.3392,1.056
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,308.15,0.4137,1.14
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,308.15,0.425,1.153
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,308.15,0.4831,1.22
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,308.15,0.6085,1.357
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,308.15,0.7927,1.556
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,308.15,0.8959,1.656
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,308.15,0.954,1.734
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,308.15,1.0,1.762
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,318.15,0.0,0.578
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,318.15,0.0131,0.587
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,318.15,0.0338,0.603
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,318.15,0.0756,0.638
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,318.15,0.1533,0.707
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,318.15,0.2472,0.792
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,318.15,0.3392,0.871
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,318.15,0.4137,0.94
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,318.15,0.425,0.95
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,318.15,0.4831,1.002
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,318.15,0.6085,1.105
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,318.15,0.7927,1.255
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,318.15,0.8959,1.328
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,318.15,0.954,1.383
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CCOC(=O)OCC,diethyl carbonate,318.15,1.0,1.408
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,298.15,0.0,0.589
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,298.15,0.0176,0.616
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,298.15,0.0289,0.635
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,298.15,0.0543,0.678
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,298.15,0.0894,0.743
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,298.15,0.1574,0.862
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,298.15,0.2414,1.012
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,298.15,0.3274,1.169
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,298.15,0.3389,1.189
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,298.15,0.44,1.367
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,298.15,0.5417,1.518
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,298.15,0.636,1.653
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,298.15,0.7193,1.745
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,298.15,0.8605,1.934
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,298.15,0.9421,2.047
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,298.15,1.0,2.16
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,308.15,0.0,0.52
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,308.15,0.0176,0.546
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,308.15,0.0289,0.562
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,308.15,0.0543,0.599
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,308.15,0.0894,0.65
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,308.15,0.1574,0.747
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,308.15,0.2414,0.867
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,308.15,0.3274,0.991
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,308.15,0.3389,1.005
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,308.15,0.44,1.131
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,308.15,0.5417,1.266
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,308.15,0.636,1.377
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,308.15,0.7193,1.451
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,308.15,0.8605,1.606
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,308.15,0.9421,1.677
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,308.15,1.0,1.762
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,318.15,0.0,0.472
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,318.15,0.0176,0.488
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,318.15,0.0289,0.498
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,318.15,0.0543,0.523
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,318.15,0.0894,0.56
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,318.15,0.1574,0.634
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,318.15,0.2414,0.726
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,318.15,0.3274,0.82
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,318.15,0.3389,0.83
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,318.15,0.44,0.947
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,318.15,0.5417,1.043
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,318.15,0.636,1.125
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,318.15,0.7193,1.182
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,318.15,0.8605,1.289
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,318.15,0.9421,1.351
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,COC(=O)OC,dimethyl carbonate,318.15,1.0,1.408
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,298.15,0.0,2.55
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,298.15,0.007,2.562
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,298.15,0.0158,2.574
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,298.15,0.059,2.676
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,298.15,0.1317,2.748
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,298.15,0.2166,2.735
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,298.15,0.3183,2.7
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,298.15,0.356,2.674
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,298.15,0.3871,2.649
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,298.15,0.4126,2.635
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,298.15,0.4929,2.579
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,298.15,0.5658,2.534
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,298.15,0.5869,2.526
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,298.15,0.6616,2.487
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,298.15,0.7058,2.475
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,298.15,0.748,2.469
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,298.15,0.8266,2.402
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,298.15,0.9183,2.323
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,298.15,1.0,2.16
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,308.15,0.0,2.046
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,308.15,0.007,2.064
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,308.15,0.0158,2.086
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,308.15,0.059,2.174
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,308.15,0.1317,2.244
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,308.15,0.2166,2.263
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,308.15,0.3183,2.187
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,308.15,0.356,2.161
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,308.15,0.3871,2.141
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,308.15,0.4126,2.129
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,308.15,0.4929,2.086
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,308.15,0.5658,2.051
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,308.15,0.5869,2.045
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,308.15,0.6616,2.013
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,308.15,0.7058,1.999
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,308.15,0.748,1.992
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,308.15,0.8266,1.954
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,308.15,0.9183,1.899
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,308.15,1.0,1.762
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,318.15,0.0,1.703
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,318.15,0.007,1.704
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,318.15,0.0158,1.721
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,318.15,0.059,1.735
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,318.15,0.1317,1.768
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,318.15,0.2166,1.773
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,318.15,0.3183,1.729
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,318.15,0.356,1.712
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,318.15,0.3871,1.695
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,318.15,0.4126,1.686
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,318.15,0.4929,1.649
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,318.15,0.5658,1.623
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,318.15,0.5869,1.62
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,318.15,0.6616,1.595
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,318.15,0.7058,1.584
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,318.15,0.748,1.566
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,318.15,0.8266,1.537
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,318.15,0.9183,1.489
ref-111,CCCCOCCOCCOCCCC,Diethylene glycol dibutyl ether,CC1COC(=O)O1,propylene carbonate,318.15,1.0,1.408
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(CO)O,ethylene glycol,273.15,0.0,0.2728
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(CO)O,ethylene glycol,273.15,0.964,50.4
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(CO)O,ethylene glycol,273.15,0.974,52.8
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(CO)O,ethylene glycol,273.15,1.0,55.9
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(CO)O,ethylene glycol,293.15,0.0,0.2139
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(CO)O,ethylene glycol,293.15,0.948,16.9
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(CO)O,ethylene glycol,293.15,0.964,17.1
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(CO)O,ethylene glycol,293.15,0.974,17.9
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(CO)O,ethylene glycol,293.15,1.0,19.2
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(CO)O,ethylene glycol,313.15,0.0,0.1697
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(CO)O,ethylene glycol,313.15,0.949,7.76
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(CO)O,ethylene glycol,313.15,0.965,7.91
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(CO)O,ethylene glycol,313.15,0.975,7.86
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(CO)O,ethylene glycol,313.15,1.0,8.45
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(CO)O,ethylene glycol,333.15,0.0,0.1354
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(CO)O,ethylene glycol,333.15,0.95,4.33
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(CO)O,ethylene glycol,333.15,0.966,4.32
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(CO)O,ethylene glycol,333.15,0.976,4.39
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(CO)O,ethylene glycol,333.15,1.0,4.75
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(COCCOCCOCCO)O,tetraethylene glycol,273.15,0.0,0.2728
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(COCCOCCOCCO)O,tetraethylene glycol,273.15,0.697,27.1
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(COCCOCCOCCO)O,tetraethylene glycol,273.15,0.818,70.1
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(COCCOCCOCCO)O,tetraethylene glycol,273.15,0.887,109.0
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(COCCOCCOCCO)O,tetraethylene glycol,273.15,1.0,208.8
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(COCCOCCOCCO)O,tetraethylene glycol,293.15,0.0,0.2139
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(COCCOCCOCCO)O,tetraethylene glycol,293.15,0.698,9.94
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(COCCOCCOCCO)O,tetraethylene glycol,293.15,0.82,21.1
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(COCCOCCOCCO)O,tetraethylene glycol,293.15,0.888,32.9
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(COCCOCCOCCO)O,tetraethylene glycol,293.15,1.0,57.4
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(COCCOCCOCCO)O,tetraethylene glycol,313.15,0.0,0.1697
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(COCCOCCOCCO)O,tetraethylene glycol,313.15,0.7,4.99
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(COCCOCCOCCO)O,tetraethylene glycol,313.15,0.821,9.21
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(COCCOCCOCCO)O,tetraethylene glycol,313.15,0.889,13.5
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(COCCOCCOCCO)O,tetraethylene glycol,313.15,1.0,22.8
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(COCCOCCOCCO)O,tetraethylene glycol,333.15,0.0,0.1354
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(COCCOCCOCCO)O,tetraethylene glycol,333.15,0.702,2.96
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(COCCOCCOCCO)O,tetraethylene glycol,333.15,0.823,4.96
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(COCCOCCOCCO)O,tetraethylene glycol,333.15,0.89,6.89
ref-112,C(C(F)F)(F)F,"1,1,2,2-tetrafluoroethane",C(COCCOCCOCCO)O,tetraethylene glycol,333.15,1.0,11.8
ref-113,CCOCCOCCOCC,diethylene glycol diethyl ether,C(Cl)Cl,dichloromethane,298.15,0.0,0.406
ref-113,CCOCCOCCOCC,diethylene glycol diethyl ether,C(Cl)Cl,dichloromethane,298.15,0.0052,0.409
ref-113,CCOCCOCCOCC,diethylene glycol diethyl ether,C(Cl)Cl,dichloromethane,298.15,0.0103,0.413
ref-113,CCOCCOCCOCC,diethylene glycol diethyl ether,C(Cl)Cl,dichloromethane,298.15,0.0277,0.449
ref-113,CCOCCOCCOCC,diethylene glycol diethyl ether,C(Cl)Cl,dichloromethane,298.15,0.0559,0.492
ref-113,CCOCCOCCOCC,diethylene glycol diethyl ether,C(Cl)Cl,dichloromethane,298.15,0.0751,0.516
ref-113,CCOCCOCCOCC,diethylene glycol diethyl ether,C(Cl)Cl,dichloromethane,298.15,0.1056,0.576
ref-113,CCOCCOCCOCC,diethylene glycol diethyl ether,C(Cl)Cl,dichloromethane,298.15,0.1326,0.622
ref-113,CCOCCOCCOCC,diethylene glycol diethyl ether,C(Cl)Cl,dichloromethane,298.15,0.1807,0.699
